lng,lat,speed,direction
82.0,15.3493313,32.336,230.3
82.0,15.4035551,22.64,222.9
82.0,15.4577787,14.337,211.9
82.0,15.5120021,11.201,176.9
82.0,15.5662251,11.476,168.3
82.0,15.6204479,18.608,122.2
82.0,15.6746705,18.394,108.3
82.0,15.7288927,15.608,101.7
82.0,15.7831147,18.288,90.4
82.0,15.8373364,9.211,59.3
82.0,15.8915579,16.531,65.8
82.0,15.9457791,18.106,64.1
82.0,16.0,25.109,86.0
82.0,16.0542206,29.032,102.4
82.0,16.108441,27.031,95.8
82.0,16.1626611,26.532,80.8
82.0,16.2168809,25.047,70.0
82.0,16.2711004,22.433,62.4
82.0,16.3253197,23.933,133.1
82.0,16.3795387,35.604,155.6
82.0556916,14.6443903,14.19,97.2
82.0557057,14.6986175,7.97,119.8
82.0557199,14.7528445,5.996,197.5
82.0557341,14.8070712,14.065,230.9
82.0557483,14.8612976,23.229,236.2
82.0557626,14.9155238,35.381,240.8
82.0557769,14.9697498,43.489,243.1
82.0557913,15.0239754,50.169,243.4
82.0558057,15.0782009,59.324,243.4
82.0558201,15.132426,50.52,242.9
82.0558346,15.1866509,47.43,240.6
82.0558491,15.2408756,41.947,238.2
82.0558637,15.2950999,38.71,231.4
82.0558783,15.3493241,33.569,224.5
82.055893,15.4035479,27.052,214.3
82.0559076,15.4577715,25.638,216.9
82.0559224,15.5119948,19.984,208.6
82.0559371,15.5662179,17.14,164.7
82.0559519,15.6204407,16.057,138.7
82.0559668,15.6746632,26.139,101.8
82.0559817,15.7288855,30.954,93.3
82.0559966,15.7831074,30.09,88.4
82.0560116,15.8373292,11.839,82.3
82.0560266,15.8915506,10.18,82.0
82.0560417,15.9457718,15.316,80.6
82.0560568,15.9999927,26.444,82.8
82.0560719,16.0542133,28.872,91.3
82.0560871,16.1084337,15.596,76.0
82.0561023,16.1626538,22.173,55.0
82.0561176,16.2168736,22.758,30.4
82.0561329,16.2710931,23.522,31.9
82.0561482,16.3253123,7.036,329.8
82.0561636,16.3795313,15.768,258.0
82.1113551,14.5901417,21.559,89.4
82.1113832,14.6443691,16.441,92.3
82.1114115,14.6985963,10.019,104.1
82.1114398,14.7528232,5.58,155.3
82.1114682,14.8070499,12.022,221.6
82.1114967,14.8612763,23.649,237.4
82.1115252,14.9155025,36.44,238.5
82.1115539,14.9697284,47.46,241.3
82.1115826,15.023954,56.003,242.7
82.1116114,15.0781794,55.487,242.6
82.1116403,15.1324046,57.067,242.0
82.1116692,15.1866294,50.882,240.1
82.1116983,15.2408541,46.999,236.4
82.1117274,15.2950784,43.66,229.3
82.1117566,15.3493025,36.017,217.5
82.1117859,15.4035263,33.031,215.3
82.1118153,15.4577499,29.126,216.6
82.1118447,15.5119732,30.02,224.1
82.1118743,15.5661962,29.861,219.0
82.1119039,15.620419,20.343,174.2
82.1119336,15.6746414,25.641,116.4
82.1119634,15.7288637,42.228,95.2
82.1119932,15.7830856,33.267,96.0
82.1120232,15.8373073,39.298,96.4
82.1120532,15.8915287,39.106,98.0
82.1120833,15.9457499,27.499,100.7
82.1121135,15.9999708,25.734,104.2
82.1121438,16.0541914,27.471,94.2
82.1121741,16.1084117,31.449,88.9
82.1122046,16.1626317,26.049,74.9
82.1122351,16.2168515,37.025,66.1
82.1122657,16.271071,38.07,62.8
82.1122964,16.3252902,19.405,77.0
82.1123272,16.3795092,11.255,148.9
82.1670748,14.6443338,20.026,91.8
82.1671172,14.6985609,13.523,100.2
82.1671596,14.7527878,7.105,135.0
82.1672022,14.8070144,13.666,228.7
82.167245,14.8612408,21.773,234.4
82.1672878,14.9154669,32.272,236.6
82.1673308,14.9696928,39.829,238.3
82.1673738,15.0239184,48.908,240.1
82.1674171,15.0781437,54.872,238.6
82.1674604,15.1323688,58.835,240.4
82.1675038,15.1865936,56.28,236.4
82.1675474,15.2408182,51.48,232.9
82.1675911,15.2950425,49.086,228.3
82.1676349,15.3492665,48.279,225.3
82.1676788,15.4034903,48.442,223.7
82.1677229,15.4577138,47.864,226.0
82.1677671,15.5119371,39.595,215.9
82.1678114,15.56616,35.797,213.9
82.1678558,15.6203827,28.554,209.7
82.1679003,15.6746052,14.436,164.4
82.167945,15.7288274,28.238,109.6
82.1679898,15.7830493,39.461,105.5
82.1680347,15.8372709,33.53,110.7
82.1680798,15.8914923,30.938,115.3
82.1681249,15.9457134,28.64,120.2
82.1681702,15.9999342,27.381,127.4
82.1682156,16.0541548,28.023,105.4
82.1682612,16.108375,28.295,94.3
82.1683068,16.162595,27.882,83.8
82.1683526,16.2168148,31.85,81.8
82.1683985,16.2710342,39.244,76.4
82.1684446,16.3252534,39.157,76.6
82.1684907,16.3794723,31.237,89.1
82.168537,16.4336909,35.543,90.1
82.2229363,14.8069648,13.727,219.7
82.2229932,14.8611911,36.066,233.4
82.2230504,14.9154171,40.258,233.1
82.2231077,14.9696429,52.513,233.8
82.2231651,15.0238685,56.595,233.9
82.2232227,15.0780937,66.287,236.5
82.2232805,15.1323187,69.06,237.4
82.2233384,15.1865435,64.454,233.6
82.2233965,15.240768,59.784,229.0
82.2234547,15.2949922,60.672,228.3
82.2235132,15.3492162,60.123,228.5
82.2235717,15.4034399,58.26,226.9
82.2236305,15.4576633,57.75,218.0
82.2236894,15.5118865,55.779,213.5
82.2237485,15.5661094,48.398,208.2
82.2238077,15.6203321,45.326,208.0
82.2238671,15.6745544,33.465,196.2
82.2239266,15.7287765,28.236,184.2
82.2239864,15.7829984,27.843,148.8
82.2240463,15.8372199,26.452,141.9
82.2241063,15.8914412,28.765,135.3
82.2241665,15.9456623,28.983,138.9
82.2242269,15.999883,30.665,141.9
82.2242875,16.0541035,27.101,127.9
82.2243482,16.1083237,31.417,107.0
82.2244091,16.1625436,27.927,102.3
82.2244701,16.2167633,26.592,107.0
82.2245313,16.2709827,26.789,99.4
82.2245927,16.3252018,28.419,101.9
82.2246543,16.3794206,35.333,93.5
82.224716,16.4336391,35.485,94.7
82.2786703,14.8069009,16.853,224.7
82.2787415,14.8611272,33.92,231.1
82.2788129,14.9153531,36.899,229.5
82.2788845,14.9695788,49.075,231.2
82.2789563,15.0238043,54.496,232.6
82.2790283,15.0780294,52.744,229.6
82.2791005,15.1322544,41.036,222.4
82.2791729,15.186479,56.49,223.2
82.2792456,15.2407034,63.592,224.9
82.2793184,15.2949276,69.185,226.4
82.2793914,15.3491515,66.852,226.4
82.2794646,15.4033751,70.158,224.7
82.279538,15.4575984,64.277,217.3
82.2796117,15.5118215,58.599,212.5
82.2796855,15.5660443,55.774,204.8
82.2797595,15.6202669,53.099,203.1
82.2798338,15.6744892,45.208,197.0
82.2799082,15.7287112,43.254,196.5
82.2799829,15.7829329,34.734,179.6
82.2800578,15.8371544,30.924,163.5
82.2801328,15.8913756,28.904,161.6
82.2802081,15.9455966,33.008,172.4
82.2802836,15.9998172,35.572,165.7
82.2803593,16.0540376,37.724,141.6
82.2804352,16.1082577,35.652,121.2
82.2805113,16.1624776,30.382,114.5
82.2805876,16.2166971,29.825,117.9
82.2806641,16.2709164,28.282,123.2
82.2807408,16.3251354,32.245,108.7
82.2808178,16.3793542,36.043,100.0
82.2808949,16.4335726,39.594,130.0
82.3344897,14.861049,35.448,230.9
82.3345754,14.9152749,39.383,228.9
82.3346613,14.9695005,53.059,230.7
82.3347475,15.0237258,52.955,228.1
82.3348339,15.0779509,43.396,223.6
82.3349205,15.1321757,39.831,219.2
82.3350074,15.1864002,55.417,222.9
82.3350946,15.2406245,78.611,226.8
82.335182,15.2948486,83.376,227.0
82.3352696,15.3490723,82.796,227.1
82.3353575,15.4032959,86.992,224.1
82.3354456,15.4575191,89.909,222.5
82.3355339,15.5117421,83.048,218.0
82.3357114,15.6201872,65.212,206.8
82.3358005,15.6744094,60.414,202.5
82.3358898,15.7286313,46.817,196.4
82.3359794,15.782853,42.654,189.2
82.3360692,15.8370743,41.642,182.6
82.3361593,15.8912954,37.514,181.0
82.3362496,15.9455162,42.436,180.3
82.3363402,15.9997368,46.33,175.5
82.336431,16.0539571,44.498,148.4
82.3365221,16.1081771,43.432,142.5
82.3366134,16.1623968,40.797,130.9
82.336705,16.2166163,38.143,139.8
82.3367968,16.2708355,40.0,138.7
82.3368889,16.3250544,37.363,119.0
82.3369812,16.379273,42.069,122.5
82.3903379,14.9151824,51.614,231.6
82.3904381,14.9694079,53.018,227.2
82.3905386,15.0236331,45.649,224.4
82.3906394,15.077858,42.697,223.3
82.3907405,15.1320827,45.691,223.7
82.3908419,15.1863071,64.552,222.0
82.3909436,15.2405313,73.895,222.3
82.3911477,15.3489788,86.054,226.1
82.3912502,15.4032022,85.142,222.9
82.391353,15.4574253,94.368,222.5
82.3914561,15.5116482,102.919,219.2
82.3915595,15.5658708,98.277,213.1
82.3916631,15.6200931,86.026,208.6
82.3917671,15.6743151,73.115,204.8
82.3918713,15.7285369,59.107,199.2
82.3919758,15.7827584,47.647,189.2
82.3920806,15.8369797,52.798,192.2
82.3921857,15.8912006,48.795,190.4
82.3922911,15.9454213,55.034,188.5
82.3923968,15.9996418,60.829,188.3
82.3925028,16.0538619,62.376,168.4
82.392609,16.1080818,70.558,167.3
82.3927156,16.1623014,60.751,150.4
82.3928224,16.2165207,51.308,122.2
82.3929295,16.2707398,58.941,151.6
82.3930369,16.3249585,55.68,150.1
82.3931447,16.379177,64.965,155.4
82.4461003,14.9150757,49.113,230.1
82.4462148,14.969301,52.557,226.6
82.4463297,15.0235261,54.235,225.4
82.4464449,15.0777509,53.982,224.1
82.4465604,15.1319754,58.972,223.1
82.4466763,15.1861997,66.897,221.6
82.4467925,15.2404237,84.092,223.0
82.446909,15.2946475,62.085,210.0
82.4470258,15.348871,61.105,209.9
82.447143,15.4030942,85.966,218.3
82.4472605,15.4573172,102.089,218.6
82.4473783,15.5115399,103.988,216.0
82.4474964,15.5657623,105.177,215.6
82.4476149,15.6199845,108.695,210.1
82.4477337,15.6742064,99.231,208.7
82.4478528,15.728428,82.456,202.6
82.4479722,15.7826494,62.163,189.5
82.448092,15.8368705,69.366,199.1
82.4482121,15.8910913,75.738,199.6
82.4483326,15.9453118,69.977,195.5
82.4484533,15.9995321,81.878,183.9
82.4485744,16.0537521,99.009,182.1
82.4486959,16.1079718,107.604,177.1
82.4488176,16.1621913,98.6,168.7
82.4489397,16.2164104,81.31,159.7
82.4490621,16.2706293,78.414,164.5
82.4491849,16.324848,105.098,174.0
82.5018626,14.9149548,51.278,228.8
82.5019915,14.9691799,59.673,226.6
82.5021207,15.0234048,65.206,226.6
82.5022503,15.0776294,72.041,224.2
82.5023803,15.1318538,75.914,222.8
82.5025106,15.1860779,78.253,222.8
82.5026413,15.2403018,85.224,218.9
82.5027724,15.2945254,70.7,211.0
82.5029038,15.3487487,76.047,211.5
82.5030356,15.4029718,72.048,209.3
82.5031678,15.4571946,107.5,218.4
82.5033004,15.5114171,125.311,214.5
82.5034333,15.5656394,125.037,212.7
82.5035665,15.6198614,112.273,207.7
82.5037002,15.6740831,113.171,204.0
82.5038342,15.7283046,126.279,206.7
82.5041033,15.8367467,94.227,194.1
82.5042384,15.8909673,99.498,199.6
82.5043739,15.9451877,96.5,193.0
82.5045098,15.9994078,92.275,180.0
82.504646,16.0536276,111.996,184.9
82.5049196,16.1620665,129.1,179.3
82.505057,16.2162855,119.389,175.4
82.5051947,16.2705042,119.65,176.6
82.5053328,16.3247227,121.342,178.1
82.5576249,14.9148196,53.761,229.8
82.5577681,14.9690446,65.342,229.2
82.5579117,15.0232693,70.495,229.0
82.5582001,15.1317179,76.073,220.4
82.5583449,15.1859419,92.997,221.4
82.5584901,15.2401655,89.889,217.5
82.5586358,15.2943889,87.429,213.0
82.5587818,15.3486121,88.732,213.0
82.5589283,15.4028349,90.516,209.6
82.5590751,15.4570575,120.187,214.7
82.5592224,15.5112799,131.796,214.7
82.5596666,15.6739453,129.507,201.2
82.5598155,15.7281666,115.121,191.6
82.5599648,15.7823876,131.509,198.2
82.6141791,15.1857914,66.362,209.0
82.6143389,15.2400149,80.265,210.3
82.6144991,15.2942381,94.041,212.9
82.6146597,15.348461,105.226,212.6
82.6153067,15.5653501,139.531,206.0
82.6698395,15.1314032,61.333,208.4
82.6700132,15.1856267,70.507,206.4
82.6701875,15.2398499,83.362,208.6
82.6703622,15.2940729,104.097,211.7
82.6710661,15.5109622,127.717,205.9
82.7258473,15.1854477,90.058,211.0
82.726036,15.2396706,100.447,211.5
82.7262254,15.2938934,104.097,211.7
82.7267965,15.45656,120.517,205.5
82.7827034,15.4563652,121.789,203.2
82.8383899,15.4019347,111.044,201.1
82.8386102,15.4561561,122.074,201.1
82.894282,15.4017115,119.998,203.2
80.9926055,15.6723211,42.377,339.7
80.9923375,15.7265401,42.377,339.7
81.048571,15.6725749,48.196,337.4
81.0483179,15.7267943,57.26,323.6
81.1054831,15.4559326,42.565,78.8
81.1052475,15.5101534,39.552,77.0
81.1050112,15.5643739,17.857,349.2
81.1042985,15.7270339,113.79,297.8
81.1040597,15.7812533,87.874,297.5
81.1038201,15.8354725,73.229,292.5
81.1035799,15.8896914,53.409,243.2
81.163565,14.9139305,45.017,287.2
81.1633502,14.9681542,28.434,281.2
81.162485,15.1850466,61.644,269.0
81.1622672,15.239269,77.294,276.0
81.1618297,15.3477131,35.518,82.4
81.1616101,15.4019347,38.53,89.0
81.1613898,15.4561561,33.144,65.6
81.1611689,15.5103772,16.846,358.1
81.1609474,15.5645981,21.736,343.7
81.1607253,15.6188186,71.509,301.8
81.1605026,15.6730389,127.957,291.2
81.1602793,15.727259,100.846,295.3
81.1600553,15.7814787,75.902,292.8
81.1598307,15.8356982,53.703,264.8
81.1596055,15.8899174,48.686,238.7
81.1593797,15.9441364,53.798,254.4
81.1591533,15.9983551,53.843,256.3
81.2193269,14.9141368,43.442,286.5
81.2191264,14.9683608,23.682,275.7
81.2189253,15.0225845,15.453,261.9
81.2185216,15.1310313,53.659,256.9
81.2183188,15.1852543,58.571,261.8
81.2181155,15.239477,72.592,274.1
81.2179116,15.2936995,70.524,274.4
81.2177072,15.3479217,33.348,84.6
81.2175022,15.4021436,33.474,84.9
81.2172966,15.4563652,21.919,41.4
81.2170905,15.5105866,19.814,347.7
81.2168837,15.5648078,25.715,338.2
81.2166764,15.6190286,104.525,287.8
81.2164685,15.6732492,110.019,287.9
81.2162601,15.7274695,107.608,289.0
81.2160511,15.7816896,77.277,282.9
81.2158415,15.8359094,64.885,269.9
81.2156313,15.8901289,54.191,248.6
81.2154205,15.9443481,57.488,254.7
81.2152092,15.9985671,50.587,248.6
81.2149973,16.0527857,44.016,209.8
81.2147848,16.1070042,43.688,185.7
81.2750888,14.9143288,38.086,285.2
81.2749026,14.9685531,30.448,280.1
81.2747159,15.0227771,15.453,261.9
81.2741527,15.1854477,66.539,266.0
81.273964,15.2396706,77.75,272.9
81.2735848,15.3481158,28.12,82.4
81.2733944,15.402338,25.349,77.6
81.2732035,15.45656,20.197,32.2
81.2728201,15.565003,100.914,280.4
81.2726276,15.6192241,104.136,281.4
81.2724346,15.673445,92.909,282.4
81.2722411,15.7276656,95.469,283.2
81.272047,15.7818859,61.941,278.9
81.2718523,15.836106,59.189,267.6
81.2716572,15.8903257,54.061,251.6
81.2714615,15.9445452,45.494,243.0
81.2712652,15.9987645,38.066,229.2
81.2710684,16.0529834,37.729,198.7
81.2708711,16.1072021,40.872,182.2
81.2706732,16.1614205,41.175,167.1
81.2704748,16.2156386,40.16,157.5
81.3296378,15.2940729,25.552,68.8
81.3287567,15.5651838,136.064,271.0
81.328579,15.6194052,103.87,272.1
81.3284008,15.6736263,83.615,273.6
81.3282221,15.7278471,66.978,275.5
81.3280429,15.7820677,57.512,267.9
81.3278633,15.836288,61.317,257.4
81.3276831,15.890508,47.375,244.7
81.3275025,15.9447277,30.614,222.1
81.3273213,15.9989472,26.986,202.3
81.3271397,16.0531664,33.333,194.9
81.3269575,16.1073854,39.837,187.5
81.3267749,16.161604,45.262,182.3
81.3265918,16.2158224,38.961,171.5
81.3856611,15.2400149,29.502,71.7
81.3855009,15.2942381,16.243,285.8
81.3853403,15.348461,19.267,288.8
81.3850177,15.4569061,111.597,268.0
81.3848557,15.5111282,123.62,266.2
81.3846933,15.5653501,108.412,263.8
81.3845304,15.6195717,114.547,262.0
81.3843671,15.6737931,59.453,266.6
81.3842033,15.7280141,37.13,266.7
81.384039,15.7822349,33.862,256.5
81.3838743,15.8364554,20.465,234.5
81.3837092,15.8906757,42.277,226.5
81.3835436,15.9448957,28.355,202.0
81.3833775,15.9991154,21.722,159.9
81.383211,16.0533348,23.278,179.8
81.3830441,16.107554,29.719,193.1
81.3828766,16.1617728,45.163,196.5
81.3827088,16.2159914,45.537,193.0
81.4419443,15.0774937,62.53,255.0
81.4417999,15.1317179,59.949,251.1
81.4416551,15.1859419,65.239,255.7
81.4415099,15.2401655,12.242,278.9
81.4413642,15.2943889,14.711,284.5
81.4412182,15.3486121,15.317,284.0
81.4410717,15.4028349,51.331,269.3
81.4409249,15.4570575,102.971,264.3
81.4407776,15.5112799,94.905,263.9
81.44063,15.565502,78.315,264.9
81.4404819,15.6197238,38.779,265.5
81.4403334,15.6739453,6.539,333.9
81.4401845,15.7281666,7.981,59.4
81.4400352,15.7823876,5.604,98.2
81.4398855,15.8366083,21.307,191.3
81.4397353,15.8908288,47.394,216.3
81.4395848,15.945049,36.306,193.4
81.4394338,15.9992689,40.156,190.5
81.4392825,16.0534885,37.358,190.6
81.4391307,16.1077079,46.629,196.4
81.4389785,16.161927,60.133,195.4
81.4388259,16.2161458,67.471,188.1
81.4977497,15.0776294,71.262,260.0
81.4976197,15.1318538,66.24,255.1
81.4974894,15.1860779,67.402,255.0
81.4973587,15.2403018,25.56,67.1
81.4972276,15.2945254,16.526,285.3
81.4970962,15.3487487,48.924,264.8
81.4969644,15.4029718,94.331,259.6
81.4968322,15.4571946,97.132,260.4
81.4966996,15.5114171,86.742,257.4
81.4965667,15.5656394,57.164,258.9
81.4964335,15.6198614,31.067,254.0
81.4962998,15.6740831,5.914,50.4
81.4961658,15.7283046,3.756,143.9
81.4960314,15.7825258,17.195,92.3
81.4958967,15.8367467,19.144,120.4
81.4957616,15.8909673,44.01,198.4
81.4956261,15.9451877,68.615,207.6
81.4954902,15.9994078,55.929,194.2
81.495354,16.0536276,57.742,186.9
81.4952174,16.1078472,35.756,171.8
81.4950804,16.1620665,48.461,178.7
81.494943,16.2162855,41.676,169.5
81.5535551,15.0777509,47.357,263.4
81.5534396,15.1319754,40.715,257.8
81.5533237,15.1861997,42.083,259.7
81.553091,15.2946475,110.603,257.4
81.5529742,15.348871,107.337,256.1
81.552857,15.4030942,93.631,254.2
81.5527395,15.4573172,72.105,254.9
81.5526217,15.5115399,77.992,252.3
81.5525036,15.5657623,29.588,254.1
81.5523851,15.6199845,5.193,52.3
81.5522663,15.6742064,8.878,89.3
81.5521472,15.728428,9.992,113.5
81.5520278,15.7826494,22.466,94.5
81.551908,15.8368705,24.044,104.7
81.5517879,15.8910913,36.035,90.1
81.5516674,15.9453118,37.381,169.0
81.5515467,15.9995321,60.95,183.7
81.5514256,16.0537521,49.659,166.6
81.5513041,16.1079718,33.461,131.5
81.5511824,16.1621913,41.516,153.1
81.5510603,16.2164104,61.91,166.7
81.6099612,14.7525045,31.612,260.4
81.6098618,14.8067307,48.026,260.3
81.6097621,14.8609567,68.845,261.8
81.6093606,15.077858,18.223,278.4
81.6092595,15.1320827,15.129,274.8
81.6091581,15.1863071,21.737,264.9
81.6090564,15.2405313,23.797,256.2
81.6089545,15.2947552,68.949,254.7
81.6088523,15.3489788,100.802,253.6
81.6087498,15.4032022,74.463,254.7
81.608647,15.4574253,70.52,248.1
81.6085439,15.5116482,32.537,247.8
81.6084405,15.5658708,3.54,207.0
81.6083369,15.6200931,4.45,93.4
81.6082329,15.6743151,8.374,109.4
81.6081287,15.7285369,23.34,78.7
81.6080242,15.7827584,26.712,87.8
81.6079194,15.8369797,39.88,83.1
81.6078143,15.8912006,44.123,84.8
81.6077089,15.9454213,34.8,147.4
81.6076032,15.9996418,43.942,156.1
81.6074972,16.0538619,44.003,142.7
81.607391,16.1080818,46.697,144.3
81.6072844,16.1623014,62.566,155.7
81.6071776,16.2165207,100.464,165.7
81.6656809,14.7525966,31.612,260.4
81.6655957,14.8068229,40.941,256.3
81.6655103,14.861049,46.853,259.9
81.6654246,14.9152749,69.444,262.5
81.6651661,15.0779509,19.742,278.8
81.6650795,15.1321757,12.363,276.5
81.6649926,15.1864002,18.432,261.3
81.6649054,15.2406245,24.875,255.2
81.664818,15.2948486,26.508,258.6
81.6647304,15.3490723,103.284,247.0
81.6646425,15.4032959,64.339,247.3
81.6645544,15.4575191,43.497,247.3
81.6644661,15.5117421,6.161,200.6
81.6643775,15.5659648,12.565,83.3
81.6642886,15.6201872,10.072,73.5
81.6641995,15.6744094,8.325,105.2
81.6641102,15.7286313,15.293,104.0
81.6640206,15.782853,30.125,89.7
81.6639308,15.8370743,33.633,91.6
81.6638407,15.8912954,40.975,88.7
81.6637504,15.9455162,33.909,117.3
81.6636598,15.9997368,40.1,140.2
81.663569,16.0539571,52.75,158.5
81.6634779,16.1081771,58.175,154.1
81.6633866,16.1623968,85.562,163.6
81.663295,16.2166163,124.78,164.1
81.6632032,16.2708355,138.228,162.9
81.7215421,14.6442208,15.179,260.4
81.7214007,14.7526745,31.069,260.0
81.7213297,14.8069009,40.432,255.5
81.7212585,14.8611272,47.759,260.2
81.7211871,14.9153531,61.499,259.0
81.7209717,15.0780294,22.047,48.9
81.7208995,15.1322544,24.43,56.8
81.7208271,15.186479,3.445,300.7
81.7207544,15.2407034,16.34,242.2
81.7206816,15.2949276,51.764,245.4
81.7206086,15.3491515,49.567,249.1
81.7205354,15.4033751,46.249,247.4
81.720462,15.4575984,37.838,235.3
81.7203883,15.5118215,8.072,207.7
81.7203145,15.5660443,16.615,212.8
81.7202405,15.6202669,8.96,187.8
81.7201662,15.6744892,6.825,131.9
81.7200918,15.7287112,12.71,117.7
81.7200171,15.7829329,21.397,110.6
81.7199422,15.8371544,27.253,106.6
81.7198672,15.8913756,36.064,99.3
81.7197919,15.9455966,34.498,107.4
81.7197164,15.9998172,36.807,110.3
81.7196407,16.0540376,43.835,144.7
81.7195648,16.1082577,75.338,162.0
81.7194887,16.1624776,104.536,163.2
81.7194124,16.2166971,135.754,163.7
81.77729,14.590057,10.98,121.8
81.7772336,14.6442844,19.098,266.0
81.7771772,14.6985114,19.096,266.0
81.7771205,14.7527382,36.383,258.7
81.7770637,14.8069648,32.94,256.5
81.7770068,14.8611911,35.534,259.8
81.7769496,14.9154171,35.472,262.3
81.7768923,14.9696429,63.579,257.0
81.7768349,15.0238685,81.9,251.7
81.7767773,15.0780937,22.265,51.8
81.7767195,15.1323187,23.098,55.7
81.7766616,15.1865435,5.012,46.3
81.7766035,15.240768,14.468,247.1
81.7765453,15.2949922,13.148,248.6
81.7764868,15.3492162,65.064,241.7
81.7764283,15.4034399,46.583,244.7
81.7763695,15.4576633,22.136,218.7
81.7763106,15.5118865,22.942,186.8
81.7762515,15.5661094,18.987,192.5
84.8478662,18.8391591,71.034,116.0
84.8475735,18.8933616,71.498,109.8
84.8472802,18.9475637,19.544,124.4
84.8469861,19.0017655,66.48,114.8
84.8466913,19.0559669,22.726,124.7
84.9050691,18.7852256,38.509,145.3
84.9047954,18.8394287,40.492,135.0
84.9045211,18.8936315,35.522,129.5
84.904246,18.9478339,26.279,146.7
84.9039703,19.0020361,23.572,162.9
84.9036939,19.0562379,29.529,132.7
84.9034168,19.1104394,40.89,121.8
84.962235,18.7312738,22.643,165.2
84.9619803,18.7854775,22.385,172.7
84.9617248,18.8396809,22.127,173.3
84.9614688,18.893884,22.232,196.2
84.9612121,18.9480868,26.31,212.2
84.9609547,19.0022892,23.757,210.3
84.9606968,19.0564913,23.38,214.0
84.9604382,19.1106931,13.089,158.6
84.9601789,19.1648946,4.922,198.4
84.959919,19.2190958,27.566,274.4
84.9596584,19.2732966,30.436,276.2
85.0191282,18.731508,12.065,191.9
85.0188916,18.785712,14.918,223.1
85.0186544,18.8399157,16.419,228.9
85.0184167,18.8941191,24.103,238.4
85.0181783,18.9483222,29.597,237.4
85.0179393,19.0025249,32.707,240.5
85.0176998,19.0567273,31.819,239.2
85.0174596,19.1109294,49.125,249.4
85.0172189,19.1651312,50.264,255.3
85.0169776,19.2193326,40.067,267.7
85.0167356,19.2735337,35.197,271.9
85.0758031,18.7859292,30.766,257.5
85.0755842,18.8401331,26.805,258.2
85.0753647,18.8943368,28.233,257.8
85.0751447,18.9485401,32.124,255.2
85.0749241,19.0027431,31.601,251.7
85.0747029,19.0569458,39.437,249.7
85.0744813,19.1111482,39.868,254.3
85.074259,19.1653502,48.34,260.0
85.0740363,19.2195519,37.123,274.7
85.0738129,19.2737533,36.924,288.3
85.1333138,18.6235145,17.195,284.2
85.1331146,18.6777196,17.515,279.1
85.1329149,18.7319245,26.881,265.7
85.1327147,18.786129,34.563,266.6
85.132514,18.8403332,29.411,266.2
85.1323129,18.8945371,30.187,268.1
85.1321112,18.9487406,30.872,268.3
85.131909,19.0029439,37.208,259.9
85.1317063,19.0571468,34.673,259.8
85.1315031,19.1113494,32.952,261.3
85.1312993,19.1655517,32.919,273.7
85.1310951,19.2197537,35.425,285.3
85.1308904,19.2739553,38.756,296.5
85.1901711,18.6236962,17.024,287.2
85.18999,18.6779016,28.695,271.7
85.1898085,18.7321066,32.257,272.9
85.1896265,18.7863114,37.136,269.1
85.1894441,18.8405158,35.438,271.3
85.1892611,18.8947199,36.056,272.9
85.1890778,18.9489237,35.511,271.1
85.188894,19.0031272,34.513,267.5
85.1887097,19.0573304,34.016,265.4
85.188525,19.1115332,30.834,268.8
85.1883398,19.1657357,31.297,269.7
85.1881541,19.2199379,34.803,273.6
85.187968,19.2741398,35.038,275.2
85.1877814,19.3283414,34.852,274.9
85.2470286,18.6238606,15.082,283.7
85.2468656,18.6780662,31.054,267.4
85.2467022,18.7322715,42.754,268.5
85.2465384,18.7864764,38.656,268.5
85.2463742,18.840681,35.802,272.5
85.2462096,18.8948854,38.466,273.3
85.2460445,18.9490894,39.415,271.1
85.2458791,19.0032931,39.281,268.6
85.2457133,19.0574964,34.628,267.7
85.245547,19.1116995,29.33,276.7
85.2453803,19.1659022,29.942,268.4
85.2452132,19.2201046,33.469,271.2
85.2450457,19.2743067,33.202,276.1
85.2448778,19.3285084,35.764,290.8
85.3038861,18.6240077,36.79,258.9
85.3037412,18.6782135,39.736,264.0
85.303596,18.7324189,41.804,268.5
85.3034504,18.7866241,40.43,266.9
85.3033044,18.8408289,41.817,267.1
85.3031581,18.8950334,41.312,266.6
85.3030114,18.9492376,43.124,267.0
85.3028643,19.0034415,39.894,264.5
85.3027169,19.057645,32.989,267.5
85.3025691,19.1118482,28.503,271.9
85.302421,19.1660511,27.198,270.1
85.3022725,19.2202537,28.744,277.6
85.3021236,19.274456,27.151,269.0
85.3019743,19.328658,27.702,283.7
85.3018247,19.3828596,36.69,297.8
85.3607437,18.6241375,40.487,251.3
85.3606169,18.6783435,38.956,259.4
85.3604899,18.7325491,44.095,263.1
85.3603625,18.7867544,42.329,262.1
85.3602347,18.8409593,39.227,261.0
85.3601067,18.895164,41.607,261.4
85.3599783,18.9493684,43.263,264.8
85.3598497,19.0035724,39.066,264.9
85.3597207,19.0577761,34.738,267.1
85.3595914,19.1119795,26.219,277.2
85.3594617,19.1661826,24.885,282.7
85.3593318,19.2203853,24.2,282.5
85.3592015,19.2745878,24.716,276.4
85.3590709,19.3287899,25.82,291.2
85.35894,19.3829917,26.369,281.5
85.4176014,18.62425,36.604,248.1
85.4174928,18.6784561,39.89,253.7
85.4173838,18.7326619,43.89,260.1
